label	Sample collection date	Sample collection date decimal
Coli_013550	2016-04-11	2016.275956284153
Coli_013551	2015-07-01	2015.495890410959
Coli_013552	2014-07-01	2014.495890410959
Coli_013553	2014-07-01	2014.495890410959
Coli_013554	2014-07-01	2014.495890410959
Coli_013555	1985-07-01	1985.495890410959
Coli_013556	1985-07-01	1985.495890410959
Coli_013557	1985-07-01	1985.495890410959
Coli_013558	1985-07-01	1985.495890410959
Coli_013559	1985-07-01	1985.495890410959
Coli_013560	1985-07-01	1985.495890410959
Coli_013561	1985-07-01	1985.495890410959
Coli_013562	1985-07-01	1985.495890410959
Coli_013563	1985-07-01	1985.495890410959
Coli_013564	1985-07-01	1985.495890410959
Coli_013565	1985-07-01	1985.495890410959
Coli_013566	1985-07-01	1985.495890410959
Coli_013567	1985-07-01	1985.495890410959
Coli_013568	1985-07-01	1985.495890410959
Coli_013569	1985-07-01	1985.495890410959
Coli_013570	1985-07-01	1985.495890410959
Coli_013571	1979-07-01	1979.495890410959
Coli_013572	1979-07-01	1979.495890410959
Coli_013573	1969-07-01	1969.495890410959
Coli_013574	2008-11-25	2008.8989071038252
Coli_013575	2008-01-10	2008.0245901639344
Coli_013576	2007-06-25	2007.4794520547946
Coli_013577	2008-12-04	2008.9234972677596
Coli_013578	2008-01-10	2008.0245901639344
Coli_013579	2008-07-23	2008.5573770491803
Coli_013580	2008-08-01	2008.5819672131147
Coli_013581	2008-11-25	2008.8989071038252
Coli_013582	2007-06-05	2007.4246575342465
Coli_013583	2002-07-01	2002.495890410959
Coli_013584	2002-07-01	2002.495890410959
Coli_013585	2002-07-01	2002.495890410959
Coli_013586	2002-07-01	2002.495890410959
Coli_013587	2002-07-01	2002.495890410959
Coli_013588	2002-07-01	2002.495890410959
Coli_013589	2002-07-01	2002.495890410959
Coli_013590	2002-07-01	2002.495890410959
Coli_013591	2002-07-01	2002.495890410959
Coli_013592	2002-07-01	2002.495890410959
Coli_013593	2002-07-01	2002.495890410959
Coli_013594	2002-07-01	2002.495890410959
Coli_013595	2002-07-01	2002.495890410959
Coli_013596	2002-07-01	2002.495890410959
Coli_013597	2002-07-01	2002.495890410959
Coli_013598	2002-07-01	2002.495890410959
Coli_013599	2002-07-01	2002.495890410959
Coli_013600	2002-07-01	2002.495890410959
Coli_013601	2002-07-01	2002.495890410959
Coli_013602	2002-07-01	2002.495890410959
Coli_013603	2002-07-01	2002.495890410959
Coli_013604	2002-07-01	2002.495890410959
Coli_013605	2002-07-01	2002.495890410959
Coli_013606	2002-07-01	2002.495890410959
Coli_013607	2002-07-01	2002.495890410959
Coli_013608	2002-07-01	2002.495890410959
Coli_013609	1989-07-01	1989.495890410959
Coli_013610	1989-07-01	1989.495890410959
Coli_013611	1985-07-01	1985.495890410959
Coli_013612	1989-07-01	1989.495890410959
Coli_013613	1989-07-01	1989.495890410959
Coli_013614	1989-07-01	1989.495890410959
Coli_013615	1989-07-01	1989.495890410959
Coli_013616	2016-07-01	2016.4972677595629
Coli_013617	2014-11-20	2014.8849315068494
Coli_013618	2014-11-20	2014.8849315068494
Coli_013619	2014-11-20	2014.8849315068494
Coli_013620	2016-07-01	2016.4972677595629
Coli_013621	2014-04-29	2014.323287671233
Coli_013622	2013-05-10	2013.3534246575343
Coli_013623	2013-05-24	2013.3917808219178
Coli_013624	2013-05-24	2013.3917808219178
Coli_013625	2013-10-13	2013.7808219178082
Coli_013626	2013-10-21	2013.8027397260273
Coli_013627	2013-11-12	2013.86301369863
Coli_013628	2013-04-24	2013.309589041096
Coli_013629	2013-05-22	2013.386301369863
Coli_013630	2013-08-14	2013.6164383561643
Coli_013631	2013-07-01	2013.495890410959
Coli_013632	2013-11-01	2013.8328767123287
Coli_013633	2013-05-20	2013.3808219178081
Coli_013634	2013-05-08	2013.3479452054794
Coli_013635	2013-05-30	2013.4082191780822
Coli_013636	2013-04-25	2013.3123287671233
Coli_013637	2013-05-01	2013.3287671232877
Coli_013638	2013-05-03	2013.3342465753424
Coli_013639	2013-05-22	2013.386301369863
Coli_013640	2013-10-30	2013.827397260274
Coli_013641	2013-10-30	2013.827397260274
Coli_013642	1980-07-01	1980.4972677595629
Coli_013643	2016-07-01	2016.4972677595629
Coli_013644	2016-07-01	2016.4972677595629
Coli_013645	2016-07-01	2016.4972677595629
Coli_013646	2016-07-01	2016.4972677595629
Coli_013647	2016-07-01	2016.4972677595629
Coli_013648	2016-07-01	2016.4972677595629
Coli_013649	2016-07-01	2016.4972677595629
Coli_013650	2015-07-01	2015.495890410959
Coli_013651	2016-07-01	2016.4972677595629
Coli_013652	2016-07-01	2016.4972677595629
Coli_013653	2016-07-01	2016.4972677595629
Coli_013654	2014-07-01	2014.495890410959
Coli_013655	2013-07-02	2013.4986301369863
Coli_013656	2013-06-25	2013.4794520547946
Coli_013657	2013-06-25	2013.4794520547946
Coli_013658		
Coli_013659	2013-08-27	2013.6520547945206
Coli_013660	2013-08-06	2013.5945205479452
Coli_013661	2013-07-23	2013.5561643835617
Coli_013662	2013-07-23	2013.5561643835617
Coli_013663	2013-07-02	2013.4986301369863
Coli_013664	2013-08-27	2013.6520547945206
Coli_013665	2013-08-27	2013.6520547945206
Coli_013666	2016-06-20	2016.467213114754
Coli_013667	2014-04-29	2014.323287671233
Coli_013668	2014-04-29	2014.323287671233
Coli_013669	2014-04-29	2014.323287671233
Coli_013670	2014-02-11	2014.1123287671232
Coli_013671	2014-02-26	2014.1534246575343
Coli_013672	2009-07-01	2009.495890410959
Coli_013673	2001-07-01	2001.495890410959
Coli_013674	2016-06-26	2016.483606557377
Coli_013675	2000-07-01	2000.4972677595629
Coli_013676	1983-07-01	1983.495890410959
Coli_013677	2015-11-01	2015.8328767123287
Coli_013678	2015-11-01	2015.8328767123287
Coli_013679	2015-11-01	2015.8328767123287
Coli_013680	2015-11-01	2015.8328767123287
Coli_013681	2015-11-01	2015.8328767123287
Coli_013682	2015-11-01	2015.8328767123287
Coli_013683	2013-11-01	2013.8328767123287
Coli_013684	2014-06-01	2014.4136986301369
Coli_013685	2010-10-01	2010.7479452054795
Coli_013686	2014-10-01	2014.7479452054795
Coli_013687	2014-08-01	2014.5808219178082
Coli_013688	2013-07-01	2013.495890410959
Coli_013689	2013-07-01	2013.495890410959
Coli_013690	2013-07-01	2013.495890410959
Coli_013691	2004-07-01	2004.4972677595629
Coli_013692	2004-10-01	2004.7486338797814
Coli_013693	2013-05-01	2013.3287671232877
Coli_013694	2013-05-01	2013.3287671232877
Coli_013695	2013-08-01	2013.5808219178082
Coli_013696	2013-08-01	2013.5808219178082
Coli_013697	2013-03-01	2013.1616438356164
Coli_013698	2013-04-01	2013.2465753424658
Coli_013699	2013-05-01	2013.3287671232877
Coli_013700	2013-06-25	2013.4794520547946
Coli_013701	2013-06-25	2013.4794520547946
Coli_013702	2013-06-25	2013.4794520547946
Coli_013703	2013-06-25	2013.4794520547946
Coli_013704	2013-06-18	2013.4602739726026
Coli_013705	2014-06-04	2014.4219178082192
Coli_013706	2014-06-04	2014.4219178082192
Coli_013707	2014-06-04	2014.4219178082192
Coli_013708	2014-06-04	2014.4219178082192
Coli_013709	2013-08-27	2013.6520547945206
Coli_013710	2013-08-27	2013.6520547945206
Coli_013711	2013-08-27	2013.6520547945206
Coli_013712	2013-08-06	2013.5945205479452
Coli_013713	2013-07-23	2013.5561643835617
Coli_013714	2013-07-23	2013.5561643835617
Coli_013715	2013-07-02	2013.4986301369863
Coli_013716	2013-06-25	2013.4794520547946
Coli_013717	2013-06-25	2013.4794520547946
Coli_013718	2013-06-18	2013.4602739726026
Coli_013719	2013-08-20	2013.6328767123289
Coli_013720	2013-08-27	2013.6520547945206
Coli_013721	2013-08-27	2013.6520547945206
Coli_013722	2013-08-06	2013.5945205479452
Coli_013723	2013-07-23	2013.5561643835617
Coli_013724	2013-07-23	2013.5561643835617
Coli_013725	2013-07-02	2013.4986301369863
Coli_013726	2013-06-25	2013.4794520547946
Coli_013727	2013-06-25	2013.4794520547946
Coli_013728	2013-06-25	2013.4794520547946
Coli_013729	2013-06-25	2013.4794520547946
Coli_013730	2013-06-25	2013.4794520547946
Coli_013731	2013-06-18	2013.4602739726026
Coli_013732	2014-08-20	2014.6328767123289
Coli_013733	2014-08-13	2014.613698630137
Coli_013734	2014-08-06	2014.5945205479452
Coli_013735	2014-07-30	2014.5753424657535
Coli_013736	2014-07-23	2014.5561643835617
Coli_013737	2014-07-16	2014.5369863013698
Coli_013738	2014-07-16	2014.5369863013698
Coli_013739	2014-07-16	2014.5369863013698
Coli_013740	2014-07-16	2014.5369863013698
Coli_013741	2014-07-16	2014.5369863013698
Coli_013742	2014-07-16	2014.5369863013698
Coli_013743	2014-07-09	2014.517808219178
Coli_013744	2014-07-09	2014.517808219178
Coli_013745	2014-07-09	2014.517808219178
Coli_013746	2014-07-09	2014.517808219178
Coli_013747	2014-07-09	2014.517808219178
Coli_013748	2014-07-02	2014.4986301369863
Coli_013749	2014-06-25	2014.4794520547946
Coli_013750	2014-06-25	2014.4794520547946
Coli_013751	2014-06-25	2014.4794520547946
Coli_013752	2014-06-18	2014.4602739726026
Coli_013753	2014-06-11	2014.441095890411
Coli_013754	2014-06-11	2014.441095890411
Coli_013755	2014-06-11	2014.441095890411
Coli_013756	2014-06-04	2014.4219178082192
Coli_013757	2014-06-04	2014.4219178082192
Coli_013758	2013-06-25	2013.4794520547946
Coli_013759	2014-07-01	2014.495890410959
Coli_013760	2016-10-01	2016.7486338797814
Coli_013761	2014-07-01	2014.495890410959
Coli_013762	2016-08-01	2016.5819672131147
Coli_013763	2016-11-01	2016.8333333333333
Coli_013764	1993-07-01	1993.495890410959
Coli_013765	1979-08-07	1979.5972602739726
Coli_013766	1979-04-24	1979.309589041096
Coli_013767	1993-06-30	1993.4931506849316
Coli_013768	2004-08-03	2004.5874316939892
Coli_013769	2003-10-17	2003.7917808219179
Coli_013770	2003-10-17	2003.7917808219179
Coli_013771	2003-08-29	2003.6575342465753
Coli_013772	2002-06-20	2002.4657534246576
Coli_013773	2002-06-20	2002.4657534246576
Coli_013774	2002-06-20	2002.4657534246576
Coli_013775	2001-03-26	2001.2301369863014
Coli_013776	2001-03-26	2001.2301369863014
Coli_013777	2013-12-13	2013.9479452054795
Coli_013778	2011-06-09	2011.4356164383562
Coli_013779	2010-06-30	2010.4931506849316
Coli_013780	1985-05-23	1985.3890410958904
Coli_013781	1985-07-23	1985.5561643835617
Coli_013782	1982-08-23	1982.641095890411
Coli_013783	2016-07-01	2016.4972677595629
Coli_013784	2013-03-01	2013.1616438356164
Coli_013785	2012-09-01	2012.6666666666667
Coli_013786	2016-09-10	2016.691256830601
Coli_013787	2014-08-01	2014.5808219178082
Coli_013788	2014-10-01	2014.7479452054795
Coli_013789	2014-08-01	2014.5808219178082
Coli_013790	2014-10-01	2014.7479452054795
Coli_013791	2014-10-01	2014.7479452054795
Coli_013792	2014-10-01	2014.7479452054795
Coli_013793	2014-10-01	2014.7479452054795
Coli_013794	2014-11-01	2014.8328767123287
Coli_013795	2012-12-12	2012.9453551912568
Coli_013796	2013-02-25	2013.150684931507
Coli_013797	2013-04-16	2013.2876712328766
Coli_013798	2013-04-16	2013.2876712328766
Coli_013799	2013-04-26	2013.3150684931506
Coli_013800	2013-06-03	2013.4191780821918
Coli_013801	2013-06-06	2013.427397260274
Coli_013802	2013-06-12	2013.4438356164383
Coli_013803	2013-06-20	2013.4657534246576
Coli_013804	2014-08-12	2014.6109589041096
Coli_013805	2014-08-14	2014.6164383561643
Coli_013806	2014-08-14	2014.6164383561643
Coli_013807	2014-09-01	2014.6657534246576
Coli_013808	2015-02-11	2015.1123287671232
Coli_013809	2015-02-12	2015.1150684931506
Coli_013810	2015-07-24	2015.558904109589
Coli_013811	2015-07-24	2015.558904109589
Coli_013812	2016-08-01	2016.5819672131147
Coli_013813	2016-10-01	2016.7486338797814
Coli_013814	2012-12-14	2012.950819672131
Coli_013815	2012-12-27	2012.9863387978141
Coli_013816	2013-01-20	2013.0520547945205
Coli_013817	2013-01-27	2013.0712328767124
Coli_013818	2013-02-10	2013.109589041096
Coli_013819	2013-02-10	2013.109589041096
Coli_013820	2013-03-12	2013.1917808219177
Coli_013821	2012-11-01	2012.8333333333333
Coli_013822	1986-07-01	1986.495890410959
Coli_013823		
Coli_013824	2010-10-01	2010.7479452054795
Coli_013825	2015-12-14	2015.9506849315069
Coli_013826		
Coli_013827	2013-01-16	2013.041095890411
Coli_013828	2010-11-01	2010.8328767123287
Coli_013829	2009-09-02	2009.668493150685
Coli_013830	2015-05-01	2015.3287671232877
Coli_013831	2016-08-16	2016.622950819672
Coli_013832	2016-08-16	2016.622950819672
Coli_013833	2016-08-16	2016.622950819672
Coli_013834	2016-08-16	2016.622950819672
Coli_013835	2016-08-16	2016.622950819672
Coli_013836	2016-08-16	2016.622950819672
Coli_013837	2002-12-16	2002.9561643835616
Coli_013838	2002-12-16	2002.9561643835616
Coli_013839	2003-01-06	2003.013698630137
Coli_013840	2016-09-01	2016.6666666666667
Coli_013841	2016-09-01	2016.6666666666667
Coli_013842	2016-09-01	2016.6666666666667
Coli_013843	2016-09-01	2016.6666666666667
Coli_013844		
Coli_013845		
Coli_013846		
Coli_013847		
Coli_013848		
Coli_013849		
Coli_013850		
Coli_013851		
Coli_013852		
Coli_013853		
Coli_013854		
Coli_013855		
Coli_013856		
Coli_013857		
Coli_013858		
Coli_013859		
Coli_013860		
Coli_013861		
Coli_013862		
Coli_013863		
Coli_013864		
Coli_013865		
Coli_013866		
Coli_013867		
Coli_013868		
Coli_013869		
Coli_013870		
Coli_013871		
Coli_013872		
Coli_013873		
Coli_013874		
Coli_013875		
Coli_013876		
Coli_013877		
Coli_013878		
Coli_013879		
Coli_013880		
Coli_013881		
Coli_013882	2012-07-01	2012.4972677595629
Coli_013883	2012-07-12	2012.5273224043715
Coli_013884	2013-09-01	2013.6657534246576
Coli_013885		
Coli_013886	2016-05-21	2016.3852459016393
Coli_013887	2016-07-01	2016.4972677595629
Coli_013888	1998-12-07	1998.9315068493152
Coli_013889	2006-10-26	2006.8164383561643
Coli_013890	2006-10-26	2006.8164383561643
Coli_013891	2006-10-26	2006.8164383561643
Coli_013892	2006-10-26	2006.8164383561643
Coli_013893	2001-01-26	2001.0684931506848
Coli_013894	2001-01-26	2001.0684931506848
Coli_013895	2000-11-28	2000.9071038251366
Coli_013896	2000-10-10	2000.7732240437158
Coli_013897	1986-04-24	1986.309589041096
Coli_013898	1986-03-28	1986.2356164383561
Coli_013899	2011-09-16	2011.7068493150684
Coli_013900	2011-02-09	2011.1068493150685
Coli_013901	2011-01-05	2011.0109589041097
Coli_013902	2010-02-26	2010.1534246575343
Coli_013903	2009-10-15	2009.786301369863
Coli_013904	2008-11-19	2008.8825136612022
Coli_013905	1985-07-30	1985.5753424657535
Coli_013906	1985-07-30	1985.5753424657535
Coli_013907	1985-07-23	1985.5561643835617
Coli_013908	1984-10-19	1984.7978142076502
Coli_013909	1984-10-03	1984.7540983606557
Coli_013910	1982-08-28	1982.654794520548
Coli_013911	1982-08-23	1982.641095890411
Coli_013912	2006-10-26	2006.8164383561643
Coli_013913	2006-10-26	2006.8164383561643
Coli_013914	2006-10-26	2006.8164383561643
Coli_013915	2001-03-26	2001.2301369863014
Coli_013916	1987-07-10	1987.5205479452054
Coli_013917	1986-08-21	1986.6356164383562
Coli_013918	2007-08-30	2007.6602739726027
Coli_013919	2003-10-17	2003.7917808219179
Coli_013920	2003-10-17	2003.7917808219179
Coli_013921	2003-10-17	2003.7917808219179
Coli_013922	2003-08-29	2003.6575342465753
Coli_013923	2003-08-29	2003.6575342465753
Coli_013924	2003-08-28	2003.654794520548
Coli_013925	2002-06-20	2002.4657534246576
Coli_013926	2002-06-20	2002.4657534246576
Coli_013927	2002-06-20	2002.4657534246576
Coli_013928	2002-06-20	2002.4657534246576
Coli_013929	2002-06-20	2002.4657534246576
Coli_013930	2002-06-20	2002.4657534246576
Coli_013931	2001-08-14	2001.6164383561643
Coli_013932	2001-08-15	2001.6191780821919
Coli_013933	2001-08-15	2001.6191780821919
Coli_013934	2001-06-21	2001.468493150685
Coli_013935	2001-03-26	2001.2301369863014
Coli_013936	1999-07-01	1999.495890410959
Coli_013937	1999-07-01	1999.495890410959
Coli_013938	1999-07-01	1999.495890410959
Coli_013939	1999-07-01	1999.495890410959
Coli_013940	1999-07-01	1999.495890410959
Coli_013941	1999-07-01	1999.495890410959
Coli_013942	1999-07-01	1999.495890410959
Coli_013943	1999-07-01	1999.495890410959
Coli_013944	1999-07-01	1999.495890410959
Coli_013945	1999-07-01	1999.495890410959
Coli_013946	1999-07-01	1999.495890410959
Coli_013947	1999-07-01	1999.495890410959
Coli_013948	1998-07-06	1998.509589041096
Coli_013949	1998-12-07	1998.9315068493152
Coli_013950	2013-12-01	2013.9150684931508
Coli_013951		
Coli_013952		
Coli_013953	2013-10-14	2013.7835616438356
Coli_013954	2013-10-14	2013.7835616438356
Coli_013955	2013-10-14	2013.7835616438356
Coli_013956	2013-10-14	2013.7835616438356
Coli_013957	2013-10-14	2013.7835616438356
Coli_013958	2013-10-14	2013.7835616438356
Coli_013959	2013-10-14	2013.7835616438356
Coli_013960	2013-10-14	2013.7835616438356
Coli_013961	2013-10-14	2013.7835616438356
Coli_013962	2013-10-14	2013.7835616438356
Coli_013963	2013-10-14	2013.7835616438356
Coli_013964	2013-10-14	2013.7835616438356
Coli_013965	2013-10-14	2013.7835616438356
Coli_013966	2013-10-14	2013.7835616438356
Coli_013967	2012-04-11	2012.275956284153
Coli_013968	2012-04-11	2012.275956284153
Coli_013969	2012-04-11	2012.275956284153
Coli_013970	2012-04-11	2012.275956284153
Coli_013971	2012-04-11	2012.275956284153
Coli_013972	2012-04-11	2012.275956284153
Coli_013973	2012-04-11	2012.275956284153
Coli_013974	2012-04-11	2012.275956284153
Coli_013975	2012-04-11	2012.275956284153
Coli_013976	2012-04-11	2012.275956284153
Coli_013977	2012-04-11	2012.275956284153
Coli_013978	2012-04-11	2012.275956284153
Coli_013979	2012-04-11	2012.275956284153
Coli_013980	2013-03-27	2013.2328767123288
Coli_013981	2013-03-27	2013.2328767123288
Coli_013982	2013-03-27	2013.2328767123288
Coli_013983	2013-03-27	2013.2328767123288
Coli_013984	2013-03-27	2013.2328767123288
Coli_013985	2013-03-27	2013.2328767123288
Coli_013986	2013-03-27	2013.2328767123288
Coli_013987	2013-03-27	2013.2328767123288
Coli_013988	2013-03-27	2013.2328767123288
Coli_013989	2013-03-27	2013.2328767123288
Coli_013990	2013-03-27	2013.2328767123288
Coli_013991	2013-03-27	2013.2328767123288
Coli_013992	2013-03-27	2013.2328767123288
Coli_013993	2013-03-27	2013.2328767123288
Coli_013994	2013-03-27	2013.2328767123288
Coli_013995	2013-03-27	2013.2328767123288
Coli_013996	2013-03-27	2013.2328767123288
Coli_013997	2013-08-06	2013.5945205479452
Coli_013998	2013-03-27	2013.2328767123288
Coli_013999	2013-08-06	2013.5945205479452
Coli_014000	2013-08-06	2013.5945205479452
Coli_014001	2013-03-27	2013.2328767123288
Coli_014002	2013-08-06	2013.5945205479452
Coli_014003	2013-08-06	2013.5945205479452
Coli_014004	2013-08-06	2013.5945205479452
Coli_014005	2013-08-06	2013.5945205479452
Coli_014006	2013-08-06	2013.5945205479452
Coli_014007	2013-08-06	2013.5945205479452
Coli_014008	2013-08-06	2013.5945205479452
Coli_014009	2013-08-06	2013.5945205479452
Coli_014010	2013-08-06	2013.5945205479452
Coli_014011	2013-08-06	2013.5945205479452
Coli_014012	2013-08-06	2013.5945205479452
Coli_014013	2013-08-06	2013.5945205479452
Coli_014014	2013-01-21	2013.054794520548
Coli_014015	2013-01-21	2013.054794520548
Coli_014016	2013-01-21	2013.054794520548
Coli_014017	2013-01-21	2013.054794520548
Coli_014018	2013-01-21	2013.054794520548
Coli_014019	2013-01-21	2013.054794520548
Coli_014020	2013-01-21	2013.054794520548
Coli_014021	2013-01-21	2013.054794520548
Coli_014022	2013-01-21	2013.054794520548
Coli_014023	2013-01-21	2013.054794520548
Coli_014024	2013-01-21	2013.054794520548
Coli_014025	2013-01-21	2013.054794520548
Coli_014026	2013-01-21	2013.054794520548
Coli_014027	2013-01-21	2013.054794520548
Coli_014028	2013-01-21	2013.054794520548
Coli_014029	2013-01-21	2013.054794520548
Coli_014030	2013-01-21	2013.054794520548
Coli_014031	2013-01-21	2013.054794520548
Coli_014032	2013-01-21	2013.054794520548
Coli_014033	2013-01-21	2013.054794520548
Coli_014034	2013-01-21	2013.054794520548
Coli_014035	2013-12-17	2013.958904109589
Coli_014036	2013-12-17	2013.958904109589
Coli_014037	2013-12-17	2013.958904109589
Coli_014038	2013-12-17	2013.958904109589
Coli_014039	2013-12-17	2013.958904109589
Coli_014040	2013-12-17	2013.958904109589
Coli_014041	2013-12-17	2013.958904109589
Coli_014042	2013-12-17	2013.958904109589
Coli_014043	2013-12-17	2013.958904109589
Coli_014044	2016-04-01	2016.2486338797814
Coli_014045	2015-06-23	2015.4739726027397
